block_number,timestamp,tx_hash,log_index,pool_contract_address,amount0,amount1,sqrt_price_x96,liquidity,tick
21485477,2024-12-26 08:34:47,0xfb7ddf15204aad8aefa16933e7dbb6e99108cd73ab88fc1efb19cb338f7c2183,369,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.299E+016,-3.2819270672945E+022,7.94161004995836E+031,2.65937061639604E+023,138209
21485484,2024-12-26 08:36:11,0x63a3fc7fceb7efec5cdb90b920b04c0b9be50f4d063cd3a229e6df49d5317a14,98,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.03514593467838E+017,-3.01255688400002E+023,7.91870158352339E+031,7.27083679269708E+022,138151
21485748,2024-12-26 09:29:11,0x864b966ab959cc1b960483319baec144014558ea35c283a1e1eb93a22d0390e7,398,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.61384322586204E+017,-2.57585819259371E+023,7.89064328683758E+031,7.27344620315785E+022,138080
21485764,2024-12-26 09:32:23,0x2a41cb6e58750ba7cd01e223628d443cb5919e2a4b5107d621735b53b5792c48,149,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4.5E+017,-4.39209929239919E+023,7.84280104716226E+031,7.27344620315785E+022,137958
21485778,2024-12-26 09:35:11,0x65a5affffe71c41d0cc1ba8548ab31b426f0eb380d7da94f57ff76dd731ba5f5,6,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.07235381519925E+017,-2.00480146091692E+023,7.82096315470829E+031,7.27344620315785E+022,137903
21485791,2024-12-26 09:37:47,0x748365a687e2784782481062140440b3452933919662e6b1fc14dc25040757a2,49,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4E+017,-3.83820923131391E+023,7.77915432623159E+031,7.27344620315785E+022,137796
21485795,2024-12-26 09:38:35,0x350a9d201cc367b1fc205cde1211d1d1bafbb1bdeb6accdcf363c71a7f25f9f9,24,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.97014925373134E+017,-5.652943292885E+023,7.71757797062479E+031,7.27344620315785E+022,137637
21485806,2024-12-26 09:40:47,0x0ecfd3cfc2c7bf31fd5fd80027e89ecaa6730ddc651948f532549ad311208463,171,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4.857125E+017,-4.54038208836387E+023,7.68467776973404E+031,1.37439284807379E+023,137551
21485873,2024-12-26 09:54:11,0x21550ae6c2bf87f92bdc3bad18edd4525db28408f3885382806d632205f78324,309,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.25279221277705E+017,4.05397323292092E+023,7.71183802738708E+031,7.27344620315785E+022,137622
21485875,2024-12-26 09:54:35,0x6216b14239558269c9c22b2b64e9317f86eeac4724c2cd1c1e9c290040f6b729,316,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.9298515288761E+017,2.81496639019233E+023,7.74219425225228E+031,7.27344620315785E+022,137700
21485900,2024-12-26 09:59:35,0x254dd02bd80c0518c8cb370ce93d18465cd80638b70220b961678a014030461c,67,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6.52777173958895E+016,-6.16583930448407E+022,7.73547792955176E+031,7.27344620315785E+022,137683
21485905,2024-12-26 10:00:35,0xbcf02a2c5cc3585c77d654ed40c4c066d47b0c4c103c880eca38d1244dd16f3b,588,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2253183718263790,2.16965E+021,7.73571190173526E+031,7.27344620315785E+022,137684
21485916,2024-12-26 10:02:59,0xbe92a37cf3c6abf212ba6f1e1bdb56d2f4388ee1dd8d7074b0f2c385c04f4f6c,229,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.57725E+017,-2.42408694557025E+023,7.7093068182153E+031,7.27344620315785E+022,137615
21485990,2024-12-26 10:17:59,0x3e0a4476f1ad58ceca1fdc5a7fed7bfa7d542b470a306153540fab9c716fe4e0,146,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.19198636582814E+016,1.140189E+022,7.7105363829374E+031,7.27344620315785E+022,137618
21486131,2024-12-26 10:46:23,0x9e6a282483218bd6c6ecaffa02abcf55b0470f50f2081d88d6a6e41aae672402,88,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.45169126704514E+016,3.30375160023865E+022,7.71409910492317E+031,7.27344620315785E+022,137628
21486137,2024-12-26 10:47:35,0x130e51fccfc61ecefe53c13ad7d5872f4b324b76042ae75b70d1057b44691d28,159,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2485673847694250,2.38031624284865E+021,7.71435579507539E+031,7.27344620315785E+022,137628
21486236,2024-12-26 11:07:23,0xa542174c83da489fd4f71e7a7c2107ffc74ba89e3944b41eefe8153357779049,87,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.7420195003816E+016,1.6686270159941E+022,7.7161552203577E+031,7.27344620315785E+022,137633
21486382,2024-12-26 11:36:35,0xd01c8e9ad7fb94073634fd953d80ee66a1ea34ba488f4354609f791849683736,57,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.53030700797042E+017,2.4325103245989E+023,7.7423870896467E+031,7.27344620315785E+022,137701
21486384,2024-12-26 11:36:59,0x608c5df0a8a75c1e6a256cc5a7734a7b59b2ff840442c625bb9a407a60134a81,72,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4379714064217884,4.225E+021,7.74284270805302E+031,7.27344620315785E+022,137702
21486507,2024-12-26 12:01:47,0x2cba2b20eb600ab355e2aa655f11e29b51618b48591e1e365b7edb662279f7a0,85,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.04104339378209E+016,1.00446797929806E+022,7.74392591302328E+031,7.27344620315785E+022,137705
21486630,2024-12-26 12:26:35,0x842dd74ff42a459ec1d56b21814741ba28d56aa7facbd91b348fe0bbca601411,298,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.96100499824129E+017,2.86878953716425E+023,7.77486255957952E+031,7.27344620315785E+022,137784
21486632,2024-12-26 12:26:59,0x1c504440b02563b25f590e0426e35df11c11799efabcb3154ff0bcae64c837e1,24,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.76622579681452E+017,5.652943292885E+023,7.83582315163026E+031,7.27344620315785E+022,137941
21487139,2024-12-26 14:09:11,0xd49484992fbd94a70e4b908576c5de20092d2c050aa06115231d7497b0766096,199,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6195846655278121,6.12226523333333E+021,7.83648336860747E+031,7.27344620315785E+022,137942
21487173,2024-12-26 14:15:59,0x4af1fa686105b2263ab3d15837080b00aa01af4d19176740ef1de7808875de04,135,0x21edad4d801974a824404e4ed4b3bd95ab876b34,319720920491156,-3.0966180780144E+020,7.83644963777981E+031,7.27344620315785E+022,137942
21487184,2024-12-26 14:18:11,0x9c551cff8e63da4dbb08cf47c8f999c12837b5049c1d505b8c060caa51536386,258,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3600000000000000,-3.4865522148951E+021,7.83606985477492E+031,7.27344620315785E+022,137941
21487278,2024-12-26 14:36:59,0x718c6e8e178543dff50628a3f747bf026d5cd0ce77ad18676259f787cb7ea135,455,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.94017439206295E+016,2.9063572414E+022,7.83920403194542E+031,7.27344620315785E+022,137949
21487403,2024-12-26 15:01:59,0x10252d1fd99fa0c9c775aa7e4485626bf8dfb7e14d69136df91550a921399951,157,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.0659512294892E+015,8.96636712328767E+021,7.840170953105E+031,7.27344620315785E+022,137952
21487603,2024-12-26 15:41:59,0x05c757ec8a8c69b4ddef19cf53f91d140189a3029b5f63b5dd16dffcc5784265,330,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.145568735782E+016,6.08389985738291E+022,7.84673175016359E+031,7.27344620315785E+022,137969
21487636,2024-12-26 15:48:35,0x921ff8f425ce830c33b74b99521410ee551729d5378a94b2c83c2b1e1b1c1f12,561,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.14657837165475E+017,2.1330511137845E+023,7.86973429096998E+031,7.27344620315785E+022,138027
21488055,2024-12-26 17:12:47,0xca8923d68f34db8dc0407cfabb9aded7fc61ec4aab22082dc91347d741818eea,384,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.82491753046695E+017,4.84046157794285E+023,7.92193318777505E+031,7.27344620315785E+022,138159
21488074,2024-12-26 17:16:35,0x75ea17d535140462e8248bec909ac3dfd548d3bc0023ccf4eb303f4d0f8c0d55,87,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.74056154498543E+017,-2.70247146443289E+023,7.89249571860379E+031,7.27344620315785E+022,138085
21488624,2024-12-26 19:07:23,0x16fae4c6664f9586104192f9f8d681dc7ea5c91b2dcaa84bc964fa338ea3dedc,194,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.84008095600793E+017,-1.80326462074363E+023,7.87285312574782E+031,7.27344620315785E+022,138035
21488908,2024-12-26 20:04:23,0x110330a160e544e9f90468e6f2afe07eaee2da0fdb5c68d4ec6b1eb3b4bbcb01,153,0x21edad4d801974a824404e4ed4b3bd95ab876b34,639439104314091,-6.25080227493608E+020,7.87278503703654E+031,7.27344620315785E+022,138035
21488976,2024-12-26 20:17:59,0x6c698bf2b025a6efb787f4302fe5db0860250a3c766bb4f01b0d8f024099ace9,208,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.21459800422334E+017,-1.18536613924936E+023,7.85987308601688E+031,7.27344620315785E+022,138002
21489095,2024-12-26 20:41:59,0x6dd4a3b5975b3b77954b5ca13fb64a3b80ac60dc62825d6a851951a4cf5ed9fa,142,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.54494904013217E+016,5.51649012E+022,7.86582199592688E+031,7.27344620315785E+022,138017
21489147,2024-12-26 20:52:35,0xa2172248326de5e0ed35a1c70e9d8126dbce97135a7b3931494e708cfc879eae,194,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.56663644996227E+016,6.54374375E+022,7.87287868255118E+031,7.27344620315785E+022,138035
21489728,2024-12-26 22:49:23,0xf5d82eba37b59c42bc75b4da81a83af6ae86e4c6f0ec5d3d998ec56701836fed,216,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4.4E+016,-4.29870302802833E+022,7.86819619322504E+031,7.27344620315785E+022,138023
21489902,2024-12-26 23:24:11,0x5c00f1ebef173034cdf0da2fbb967ec6cc076825c456b306df05f4bbdea75ae8,37,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.75418324397303E+016,-5.614E+022,7.86208097779715E+031,7.27344620315785E+022,138008
21490013,2024-12-26 23:46:59,0x17b6845cdd25dbf2b30d5f52177b9581bb1a5dd3336428d1e2295c208319ff10,330,0x21edad4d801974a824404e4ed4b3bd95ab876b34,9E+016,-8.76326507012099E+022,7.85253533231166E+031,7.27344620315785E+022,137983
21490112,2024-12-27 00:06:59,0xdb567983424a4d0ba36c2e95d11a70f4e36d994184fe41a3f9ec089cb8e5b66e,461,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1E+017,-9.7120372412515E+022,7.84195620869677E+031,7.27344620315785E+022,137956
21490416,2024-12-27 01:08:11,0x905a98ef8d1e14ac019788fe51893f1d5cf930fc9158d2d35f3ba9eecc12826c,227,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1000600672773316,9.90196E+020,7.84206299012244E+031,7.27344620315785E+022,137957
21490528,2024-12-27 01:30:35,0x65804c8d5366d45ae98e2789a309c50d56657fa691d9b297797e716f1db20a25,277,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1E+017,-9.68616747463096E+022,7.83151204591546E+031,7.27344620315785E+022,137930
21490798,2024-12-27 02:24:59,0x69ba5409c7c720cd0cd660f9a6883ad018274140e4107528607865d4da37454e,22,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.95984825386107E+018,1.987208687417E+024,8.04580999980752E+031,7.27344620315785E+022,138470
21490798,2024-12-27 02:24:59,0x256eb009f62647b44295d4bc095bf2865cd85424f6e3bfae721051c02e00ea3d,31,0x21edad4d801974a824404e4ed4b3bd95ab876b34,7E+017,-7.07834457713884E+023,7.96870703941908E+031,7.27344620315785E+022,138277
21490804,2024-12-27 02:26:11,0x4e5403b5050f5d42ccb1b8c333e957c9fe5d9d1eacaf9a0e4c201f898df8db5e,21,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.95256129932913E+017,-1.95028051365627E+023,7.94746303249739E+031,7.27344620315785E+022,138224
21490842,2024-12-27 02:33:59,0x6481c6e0a7c877ce14882bd7a99a0073f7cb08da222e6cc6ea1da43f1aae2e6a,88,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.8619953084699E+016,-2.84991760897855E+022,7.94435867550939E+031,7.27344620315785E+022,138216
21490964,2024-12-27 02:58:23,0x1f0d40e3fca71669526e3a9988ebb5ef914da44416aa1187b2404be99d665de7,22,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5000000000000000,-4.97661544606092E+021,7.943816582963E+031,7.27344620315785E+022,138214
21491601,2024-12-27 05:06:35,0x6f3945798c53efd2fd51e03e08f6f52de62db70f449dab05540eee8905cd3a8a,391,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6.55317132477791E+016,-6.51625E+022,7.93671856505562E+031,7.27344620315785E+022,138197
21491909,2024-12-27 06:08:35,0x23df80e117d55bc91d2858314e783231e68a04b14d2d0a6c8646d368c99d479c,309,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.17750888355171E+017,2.21386918089044E+023,7.9605926371978E+031,7.27344620315785E+022,138257
21491939,2024-12-27 06:14:47,0x2e0ac636fc2503da61f4e06f3e2b0e3a795046ef921fd563ef4a9f4b6c85adc5,127,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.03056591421138E+016,3.09173333165916E+022,7.96392672148975E+031,7.27344620315785E+022,138265
21492035,2024-12-27 06:33:59,0x6be963df4fee2c5e4941b677acdd8d15323f9ac639a955a0c0705162620f3ce4,34,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.71663325119216E+017,2.78307388687073E+023,7.99393902182153E+031,7.27344620315785E+022,138340
21492197,2024-12-27 07:06:23,0x6266127794b22c8d61c6cc4a5d92a0e8c29995cecf7529cdcb96c469eac3bd0b,555,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.13081342570621E+016,-3.15404717984071E+022,7.99050338270958E+031,7.27344620315785E+022,138332
21492264,2024-12-27 07:19:59,0xf5b29f946e5a19be356106d84570848241a8a21a6de1499f29b3c9533e3f2720,161,0x21edad4d801974a824404e4ed4b3bd95ab876b34,6000000000000000,-6.04143055682102E+021,7.98984530203007E+031,7.27344620315785E+022,138330
21492323,2024-12-27 07:31:59,0x89efa6ac1a227ca44439521e18a754ae27b72c5612633ab4888852440fcaeb36,3,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.86594616831905E+018,1.96772831608393E+024,8.20204251846855E+031,7.27344620315785E+022,138854
21492323,2024-12-27 07:31:59,0x2315df32a14c0faff7b64b41a733dfd0db4be6c40882bf2a07cde65af0be2b3b,6,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.2849047908129E+018,-1.33905453060434E+024,8.05618204600074E+031,7.27344620315785E+022,138495
21492324,2024-12-27 07:32:11,0x878981645a662497c98d1a0fac1392ed51e7bb23e8f6d994c4f7656bdc50dd07,508,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.04093849834224E+017,-5.12420511414808E+023,8.00036512728016E+031,7.27344620315785E+022,138356
21492515,2024-12-27 08:10:47,0x83fce54c78c546fa312b348661f0a24051f647aef81971836d454c1e01d08bcd,268,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-4.85123355521955E+016,5.00000037285661E+022,8.00575706148489E+031,7.27344620315785E+022,138370
21492541,2024-12-27 08:15:59,0x2b1f1093a742f9b1e79e072ab1b6128a04cc8cef7d399931e8fb21284e5a9330,91,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.07090809486796E+016,-2.09275306447637E+022,8.00347746835581E+031,7.27344620315785E+022,138364
21493007,2024-12-27 09:50:11,0xf51dcd744380dce1ff541ca3cd3e6ddcc9a78ed5e65f2d59e71d2b2e9146f076,45,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.71727322973757E+017,-2.73493628561097E+023,7.97368636652454E+031,7.27344620315785E+022,138290
21493055,2024-12-27 09:59:59,0x5913f6ce77cd884be59a083534237dce67719753b12394358db8908b8b472808,148,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8655183826191878,-8.67798976481692E+021,7.97274109084066E+031,7.27344620315785E+022,138287
21493073,2024-12-27 10:03:35,0xa05adf2549d85ecc37a8d8152f5a572bceac180a55489f05c62191bf9479fde3,85,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.3691830133793E+016,5.49606549E+022,7.97866797510008E+031,7.27344620315785E+022,138302
21493133,2024-12-27 10:15:35,0xfaea5cf2aa529c08e05b848090046e70e84473a16d9580d299f4f2b258f3f6e4,375,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.18552013667968E+017,1.21643470855973E+023,7.99178584594768E+031,7.27344620315785E+022,138335
21493150,2024-12-27 10:18:59,0xaee6cc8c0701234c99855edf247b08957d2551febacc084a83b81dbb5e667adb,131,0x21edad4d801974a824404e4ed4b3bd95ab876b34,991250000000000,-9.98483729426153E+020,7.99167708315633E+031,7.27344620315785E+022,138335
21493196,2024-12-27 10:28:23,0x591f67ea11e97c570a68f1ac308ec565e776d1fdd61438d384da3ef55c3430b0,240,0x21edad4d801974a824404e4ed4b3bd95ab876b34,99125000000000,-9.98468781890644E+019,7.99166620704001E+031,7.27344620315785E+022,138335
21493495,2024-12-27 11:28:23,0x002781b9f71e8a7c46e16fb3c957fcc8d19571aef7a36dcfc93b1f60313f7161,316,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-8.27414918943407E+016,8.51338517834672E+022,8.00084692890364E+031,7.27344620315785E+022,138358
21493710,2024-12-27 12:11:23,0xf8eb9e1cb51f2235f796c28396ccebfaec71126893c2a32076113132036f356e,196,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.40483156346648E+017,1.44993897893773E+023,8.01648287888826E+031,7.27344620315785E+022,138397
21493741,2024-12-27 12:17:35,0x1470c4fd4b030316f42369748e114e7b0bac203dad7d79b8c703ff32054b26be,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.9514541852914E+017,-1.97258851510767E+023,7.9949958754674E+031,7.27344620315785E+022,138343
21493756,2024-12-27 12:20:35,0x7fe78c326b54960f63ba57d6ef82bb926666ddc3b010fd276aa4a6400d5fa831,87,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.45082367216661E+017,-1.45969653853587E+023,7.97909569949216E+031,7.27344620315785E+022,138303
21493988,2024-12-27 13:07:11,0x02ff16f792f8336abe193e6b067d4bc6e83574335580e53cc66b93ed574d6b5f,310,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.92706399741693E+016,3E+022,7.98233085977375E+031,7.27344620315785E+022,138311
21494099,2024-12-27 13:29:23,0x3d935f576024ecce37356fb148259103a8da20b018c8237876db9b9c59292975,42,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.22318995068197E+016,1.25439E+022,7.98368357734229E+031,7.27344620315785E+022,138315
21494233,2024-12-27 13:56:23,0x057dccd26ebb64c33683acff2deb2dbd1f2ea8c05743b9697839a487ff3ebf43,200,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.32588901097993E+017,2.39333209224208E+023,8.00949295376055E+031,7.27344620315785E+022,138379
21494244,2024-12-27 13:58:35,0xdc4c335e5acd8c9900e94a6a72eae7ff022b2c485f471ca30e75bc82f457de15,9,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.16626242587546E+017,-2.18526709300001E+023,7.98568928607052E+031,7.27344620315785E+022,138320
21494307,2024-12-27 14:11:11,0xba1b1dd5f48fcefd221ce7a1baff250739d949e11af3d26ccf6ad3b946bb640f,243,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.88063441288354E+017,4.00382407118083E+023,8.02886599476904E+031,7.27344620315785E+022,138427
21494308,2024-12-27 14:11:23,0xd5eb950d94faeceeeec271af1c78dcd8647080c1b4dfc966b51be406b081ddde,45,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.11430478367025E+017,-2.14332156712171E+023,8.0055192311171E+031,7.27344620315785E+022,138369
21494464,2024-12-27 14:42:35,0x42af23d6f3a832c590d573e350c28beafedcecf7f9466441b372f365e22f0fce,23,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.4767057726033E+017,-2.49489712468435E+023,7.97834282679241E+031,7.27344620315785E+022,138301
21494466,2024-12-27 14:42:59,0x72e35365af7e20185530aaedd15720fd7463c93c5ae485ddd3655d471d22d685,334,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.91697533697704E+017,3E+023,8.01069442960831E+031,7.27344620315785E+022,138382
21494520,2024-12-27 14:53:47,0x3af8f94337147d79bd78078d3abc6bb7d55fd6f64a61314cb1cc673399e14a1f,210,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-3.2607787468481E+016,3.3687144936E+022,8.01432720671821E+031,7.27344620315785E+022,138391
21494520,2024-12-27 14:53:47,0x9f3dba69340be1ecf815f1fab86a9c2740389c4b75a438fb8bb1770b74ee512f,702,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-7.21704716099278E+016,7.46681590312529E+022,8.02237932213146E+031,7.27344620315785E+022,138411
21494617,2024-12-27 15:13:11,0x6ed8d5c07d8be593b4e2167ed44515f6153f2bc376adca4cad77e50c30bcba3e,117,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.98011448015633E+017,-3.01255688400001E+023,7.98956415587844E+031,7.27344620315785E+022,138329
21494618,2024-12-27 15:13:23,0x6bbf44aafc3ee6e50ad255563af3f4e1c0ae006d955219be92b21c2c81a2452a,105,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.14046277411556E+017,1.17333E+023,8.00221719125577E+031,7.27344620315785E+022,138361
21494645,2024-12-27 15:18:47,0x0b9ff1c748ee6093a04d61f43c9845e8e1ede53b39927979b2d9ebba4b0a76b9,796,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.27635989807852E+017,2.35311002677437E+023,8.0275928182452E+031,7.27344620315785E+022,138424
21494647,2024-12-27 15:19:11,0xe4edf0753e6e4a561965d74362fd5161782dbcd93ac0cdbf8066fdb49cc63dba,553,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5515526649373709,5.72000839950122E+021,8.02820965637802E+031,7.27344620315785E+022,138426
21494669,2024-12-27 15:23:35,0x3b92c265c20bec6cfc058e9e5cc96d0dd69e6f4e31f737c43a4dc4712e17f21d,385,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.8441202234559E+017,-3.88699425741875E+023,7.98586942258553E+031,7.27344620315785E+022,138320
21494818,2024-12-27 15:53:47,0xb9899b7ca574691ccd2eda97d976dd7838074a1b4e8ae4c1817ee279f14793b5,350,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-2.11607032294376E+017,2.17798842397282E+023,8.00935656139553E+031,7.27344620315785E+022,138379
21494861,2024-12-27 16:02:23,0x8739e2f95552bd3ec31e436f544a4d3b00edaebd934470e9691330663d99032d,39,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6.47103356333783E+016,6.68598388308191E+022,8.01656663789616E+031,7.27344620315785E+022,138397
21494862,2024-12-27 16:02:35,0xbcac158c56ab231bcb56e083f3c81f266bd8ec9dee6642f0e78e256dbd43cbab,143,0x21edad4d801974a824404e4ed4b3bd95ab876b34,3.69382597175681E+017,-3.7249935266853E+023,7.97599104494427E+031,7.27344620315785E+022,138295
21494875,2024-12-27 16:05:11,0x368dcda623939f2f829ae7d25a6237a10b697d9667940372d8ebaa179baf6f38,470,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-5.85631096744028E+016,6E+022,7.98246136550745E+031,7.27344620315785E+022,138312
21495091,2024-12-27 16:48:35,0x67a09656ae22d97bad29c1624d9eb1d492dc62544c3b5dda387efcfb6863c6c5,113,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.61704063396166E+017,9.9941335043575E+023,8.09023677804813E+031,7.27344620315785E+022,138580
21495092,2024-12-27 16:48:47,0x3d2ad2ea7f9d6d84f8f6b208669d55d4de34fc21a82329dcda6393a8a99f3d49,2,0x21edad4d801974a824404e4ed4b3bd95ab876b34,5.85232584809466E+017,-5.99250936329591E+023,8.02496159865691E+031,7.27344620315785E+022,138418
21495093,2024-12-27 16:48:59,0xc9de174ed7eb01881e3dc3ee4a02ad72f325c08df165c406d08db973c93b0e41,5,0x21edad4d801974a824404e4ed4b3bd95ab876b34,2.10389052181839E+017,-2.13072409583293E+023,8.0017520566843E+031,7.27344620315785E+022,138360
21495097,2024-12-27 16:49:47,0x4b686c6f73df9c6135e95ec78a0dfe184f3b05ccb8e24719d49213ab67a7fc54,164,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.0187292191555E+018,1.06468672743519E+024,8.11656646378211E+031,7.27344620315785E+022,138645
21495097,2024-12-27 16:49:47,0x3003e144dc741991988e21b8b72899ac5c748ce7c74f5a8d94b5e64dda892f47,172,0x21edad4d801974a824404e4ed4b3bd95ab876b34,1.1E+018,-1.12564797399934E+024,7.99395193123885E+031,7.27344620315785E+022,138340
21495103,2024-12-27 16:50:59,0xe1dc25bb728c9b8c846c7f2fb9520c9b6fd7040876ad7a770d62a26d8dd735fb,80,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-9.59515103110833E+017,1E+024,8.10179060729185E+031,7.27344620315785E+022,138608
21495103,2024-12-27 16:50:59,0x45bdb2f0e5231999c7e050d2c86a5dccf161449ede984947fd683bd4ad837716,88,0x21edad4d801974a824404e4ed4b3bd95ab876b34,8.5E+017,-8.69659153955337E+023,8.00706041357477E+031,7.27344620315785E+022,138373
21495105,2024-12-27 16:51:23,0x68285a92f9cc7fa39bd57da5b927a48f37048e73cae32a15ee1bb6a5fa2f0a42,17,0x21edad4d801974a824404e4ed4b3bd95ab876b34,4.09711593677974E+017,-4.11964414214864E+023,7.96218597215065E+031,7.27344620315785E+022,138261
21495265,2024-12-27 17:23:35,0x0c68efb1aba3d28e2a29d785b6ef89675469a378b8d2bb86abc0ad19929b075a,201,0x21edad4d801974a824404e4ed4b3bd95ab876b34,109037500000000,-1.09022440382346E+020,7.9621740965591E+031,7.27344620315785E+022,138261
21495470,2024-12-27 18:04:35,0x5c7e9706bd41f9743942f4bcc75a60b498c74a04a310944333195070612ce079,263,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-578335117944848,5.9E+020,7.96223772137797E+031,7.27344620315785E+022,138261
21495710,2024-12-27 18:52:59,0x468109f1eccad1451ef2f0e20c60bc6b193451350ed698761a1f17d16fa13e4a,271,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-1.27739449509507E+016,1.3033997E+022,7.96364329035813E+031,7.27344620315785E+022,138264
21496041,2024-12-27 19:59:23,0x827831606e71ced3a598005b0ad741ae4fe73b079030a63b3d29f59fd71f3b9c,110,0x21edad4d801974a824404e4ed4b3bd95ab876b34,-6587439475297215,6.72334521880683E+021,7.96436832700517E+031,7.27344620315785E+022,138266
