block_number,timestamp,tx_hash,log_index,pool_contract_address,tick_lower,tick_upper,amount,amount0,amount1
21449423,2024-12-21 07:34:35,0x22cf01b2066386b5f7c40b4c3da9833fa67a8bde6e70774724dbec636dd14358,30,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-887220,887220,305916952241335470324,158106286061746764462806,591913098458835506
21449426,2024-12-21 07:35:11,0x59635327c1d134f49c7d85903c68d209f73d5e8943cf79c8815fe572e9b08db7,5,0xba2a013b29631d3277bbbce80c970d06c1bda0c3,-82000,-81800,14781111070490186248880128,4985039166434191374620,2460898215773148086218
21449427,2024-12-21 07:35:23,0x91f860ba09fdca0b7b4830b7eb4c26e4302e6a4f7ae7a0081beaad1a8fbe1998,93,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78600,79600,6246333065525671015197,2820947302029528492,8413611240907093562016
21449431,2024-12-21 07:36:11,0x80b1c9bd994d38b939fe89509134a1294a2cb749bbcfb1bc99ece6f0eb0424ae,92,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,-195932,-193381,12165787391639209,11995824910888243697,46968637100
21449431,2024-12-21 07:36:11,0x1f4b1ff22b6bdfd7157ca4e85cc4a47e3f15a236cacf724e678ed365797f538e,473,0x3829aa6600eaa5168040465202c3dca98895364b,-119200,-46000,3603973460621053518350,1360577847974145608308198,0
21449440,2024-12-21 07:37:59,0x5572c802e0617a257468efe00824a89f4f805ece9cf2da01f6ff0c5bdd5838da,293,0x51c2841333fbbab53b7c2c442cc265bf16430d6d,-118600,-118400,17688941426712518558508,66183250561450681945855,0
21449440,2024-12-21 07:37:59,0x5572c802e0617a257468efe00824a89f4f805ece9cf2da01f6ff0c5bdd5838da,296,0x51c2841333fbbab53b7c2c442cc265bf16430d6d,-119200,-118200,9181054028186544357051,75907337629387673032063,668278590302068146
21449444,2024-12-21 07:38:47,0x6f5a96991b2a58040d61f91955e05051a4bfe2317dd1c4fdc789b42df14397c2,292,0xba2a013b29631d3277bbbce80c970d06c1bda0c3,-82200,-80200,233208017061223564868,1111324160482829922538,66000663915398024
21449453,2024-12-21 07:40:35,0xf6c419cf57b470db7e6d6ba3e755d91453ef0e1ffe612545bd929239901f4561,486,0x30ea22c879628514f1494d4bbfef79d21a6b49a2,-770,-670,8314702571125429083953,23086303407479895545,18569138736396203353
21449457,2024-12-21 07:41:23,0x1cf2e30d90b595b68546f85f08b7199fa460e5908c065afa5c4225aa98a01a8c,9,0x89556c9d2b44c20dc367bf24fa86e5f1f4e44c7f,116400,116600,83371263995584286342250496,2460103082337150092220,260023716128481324392648
21449457,2024-12-21 07:41:23,0x80b9043bd3962376de1543a56421c6619d3febdcfb5724b66d8acaf2feec1c08,192,0x510100d5143e011db24e2aa38abe85d73d5b2177,-108600,-99540,257908747567532419351,5451501766317844239240,421613612394833073
21449460,2024-12-21 07:41:59,0x331ff0ef23d23b30e1266b2374427830bc54ae3d86d43c2829610b1724c185c0,38,0x4d1eff861316396dd1915f69b49f4c2d7b11590d,-114600,-114400,45808834235960060280832,126361836125376460083279,147471223375293153
21449463,2024-12-21 07:42:35,0xb7157966755218e1b8fbcd619e15967423883a49869e97e0407c6896b1717928,54,0x4628a0a564debfc8798eb55db5c91f2200486c24,-61620,-60060,167548710068490926650,149034452745633869315,272332196876758811
21449481,2024-12-21 07:46:11,0x15790eb2155e2d86bde45318431458e36b571e865548867f88282150d31d3db7,383,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,-29,-27,21317016914355,1208811780,923128832
21449485,2024-12-21 07:46:59,0xbcb3a69c4285264474d04d4728fe1f68177af3cfc26ade7705731f3e56963599,75,0x72e0de1cc2c952326738dac05bacb9e9c25422e3,-887200,887200,496727999720687320626218,599999999999999999999,411231176177525219607662659
21449489,2024-12-21 07:47:47,0xe5eeb504ecc318cb8b339337405f18678c3f868290d9182f880890fc9b8f6630,41,0x203cb9b58a5ad9e3c5eda27277ef906bdff0395c,-327000,-326600,1336582642715328512,220423068032456711809390,716770422
21449492,2024-12-21 07:48:23,0xd176598e46d0371bdaf1e3145f01fca6388ba9676152ae00304b80118295e22a,49,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,184080,200340,18423605924807,273865712,126538849398144188
21449494,2024-12-21 07:48:47,0xb810e60afb7d79bdd7aa6c7e473871d0cf6b00dacbe95a20f240aeb84eefa0f4,45,0x203cb9b58a5ad9e3c5eda27277ef906bdff0395c,-326600,-326200,856373164077219840,187698941403892872799147,142675002
21449495,2024-12-21 07:48:59,0x69bc87bd35cccc4e293ce25c9d39f729097be144e3f36cb9a20720a574407b76,5,0x99950bae3d0b79b8bee86a8a208ae1b087b9dcb0,180910,180920,9188597550674870272,367848242366,12503688688089362340
21449497,2024-12-21 07:49:23,0x1f49bf40102cb3fa2a8a43f9e31c0608b42285e053dcdb15f6fdcb77d0a469b4,454,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,-56760,-54360,11485984832324820678,4839693245449447029,65218160299257814
21449500,2024-12-21 07:49:59,0xbc78e6c3974371bbc9b00597a02e95618926432e07f561ef9b791ec9b0bba6c4,133,0x4d1eff861316396dd1915f69b49f4c2d7b11590d,-115600,-113400,142703665946790384396255,2382299744629619828323799,24470452101841256448
21449507,2024-12-21 07:51:23,0x87ad91d7e7a3171388bd544eb68ff6834e6d910216c644e8086a87aa4c2c3e17,5,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194630,194640,28080233947724775424,675573534134,44859149983120720047
21449512,2024-12-21 07:52:23,0x6359889a8e5f09501ad0204fad7e437cbf36e450f6b78c49b6f3fab0644f80cd,5,0x49727bbe3ba46aeb1058749ed2741a42fd1ccda8,-118200,-118000,90324182092924463442034688,436196037037368919832100,2459378858273320247512
21449512,2024-12-21 07:52:23,0x08092408158bd30482bd158262f0905b92ceccda2ea4b3ab0682de68f7c0ca6a,134,0xc407253720f3a3797d5d98cb7c6515950bd7866f,-4400,21600,617739136075572145087,15195758152903308302,1200341012156127929503
21449524,2024-12-21 07:54:47,0xa139cf7436671af696653f793093817a8b10b8880e4b35f7ef606aeb736a61d8,5,0x31c0ba10e4e12be6cdceb612e5e829d977532bfc,-108200,-107800,7624595295038156570624,2084834569480775214715,645547009235561013
21449525,2024-12-21 07:54:59,0xc829ab5a8e7d1869f5ef6163d0e04043ef3afb4c0c016efb0bf0ccf2c00a8145,5,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194630,194640,326050291012908482560,1418926400943,2342164652008812531820
21449536,2024-12-21 07:57:11,0x9e174201fef436337e276b0f67f2c8eec4278e1bad14f3684a2c083247a1218e,10,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-124980,-124920,424067458697281938745458688,1230097760547184045025201,2458098961297174248961
21449540,2024-12-21 07:57:59,0x2bb7eb3c54d7650eae79ffa78b0dfbec1f49e5cde4be563437d13e39099e87ba,53,0xc3db44adc1fcdfd5671f555236eae49f4a8eea18,-82320,-78660,10253700928223977929,36050920015270403860,20646075911173409
21449545,2024-12-21 07:58:59,0xc6a3f7660678cb2398ca441342af9d7f3b55b2b754a2420591c8272f5cea1993,9,0x0c8f981efc57a1477db1e606a48630789e921b42,-147800,-147600,396747351108772176353820672,1434855924041451051099222,2462018130090239803649
21449550,2024-12-21 07:59:59,0x5c241a36e66fa8bfd69dfb62a510f37d83a3ba2efeaabab3f0696c9fed614a72,43,0x11950d141ecb863f01007add7d1a342041227b58,-191700,-189720,184308692924572956315813,42982800815336591809088607,1075671437592312863
21449560,2024-12-21 08:02:11,0xea3917f346481baf56ce13cdb0ce8222d6002e1169a3a28d067f282678d5e0a1,419,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,-188820,-187440,631683662981926167049631,257743416077288147937185933,1780000000000000000
21449569,2024-12-21 08:03:59,0xa9e6afaddcb55a0788051b50ebf3496d6ad9621877a16c127e5437675be2be08,5,0x919fa96e88d67499339577fa202345436bcdaf79,82740,82800,527732939242380818644992,21005835573778180624,16644513650426511858415
21449572,2024-12-21 08:04:35,0x465091c359040ffcfb6157eb5780460d898994706edbb64b89227ef5417932d7,302,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78800,79000,178355870045906343797949,4186358938528325506,80871789245360859111844
21449574,2024-12-21 08:04:59,0xdbe25bb5ba2fff7c55dc07ceccf2db00bcf5f0edf68f84a56caaae8df92524df,51,0xc8219b876753a85025156b22176c2edea17aac53,-72060,-72000,227667197001106655805440,12046534237212090617248,9652586075365880329
21449581,2024-12-21 08:06:23,0x15ec966f7d5aa5f14b264d0cff8d408eb599f05b017681a9850ed70110300922,1,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194670,194680,16327054902838689792,483897731967,0
21449593,2024-12-21 08:08:47,0x628d1c5469858a72340444694a0eebbfd564e0518ede80befef983c6457dd592,132,0x2a4d547ea2c35d03a501a8bb5d12d81d0a222dc5,-887200,887200,4272161256110666045,95394223699355600,191325649399213614243
21449594,2024-12-21 08:08:59,0x8618f73b76a2f2606dd6fe072074e9c37d3bfea4b0cf75135188c169bee4c92b,213,0x69fb9f0e05bbdcd9f2c74be70e40d0da537f2089,-99600,-93600,2817972638457926992415,103302038368822802831342,138877517822131994
21449604,2024-12-21 08:10:59,0x577069a0f7d4b83396d869122e561dbaaa44b733a3676e3ff7ad29c991110f69,72,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,262740,263940,135223358143302,4179847,3047755450471582048
21449609,2024-12-21 08:11:59,0xcbeee7a4ccbffac83abf5463ce757a0fadc3d316633852a0fee5583d091c1b35,353,0xbe24f9952bf2a15bc4d2661151049d9588d6c0cb,88200,94800,78990914465538343028,76098962751265463,1642839999999999989311
21449616,2024-12-21 08:13:23,0xe6edb7d69acbff03363cac879c8800c86554ff05e843d64c7f35a4cd2be45972,231,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,1000507375786,999999010008668963,1001016
21449619,2024-12-21 08:13:59,0x293dbb684ff26a901d6372f97d9477e74186aa3d5356f74e4253185e88a89c83,275,0x075f4849d3c2088e5599cecf6ee0fdf8addfd124,107000,109600,684251208302613853723,0,19999999999999999999971
21449624,2024-12-21 08:14:59,0x130d01b1fe3845bc6d3015bd02f43b41ffab6867e96cf1598f0ca40a91b6496a,5,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-124500,-124440,414046043618310340315447296,1167850317797679500707300,2458322603682578290215
21449635,2024-12-21 08:17:11,0xcee277a31a9617ecfe24fa7a416454ad20fb51a3541038d4859b7878014db054,312,0x271aa3ceea42781b41f075dcacd9a9b3a2ef27f8,-265400,-263800,22458833929480,999999999999913961,0
21449636,2024-12-21 08:17:23,0x47c145abe1bf201dcbdf6163569f691917f5631f8da6fc01950ec4d96dde8480,119,0x075f4849d3c2088e5599cecf6ee0fdf8addfd124,107000,109600,1368502416605227707447,0,39999999999999999999972
21449640,2024-12-21 08:18:11,0xa399aad56fc77adfca05eb4b42ce250a4ffe91b0eaf468212cb6cf781e08103b,5,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-124200,-124140,2231481878009561535741952,1410475873060100408537824,7749765300575157836
21449641,2024-12-21 08:18:23,0xefdecaa4e8490459f76bab4c61a57e5d4c9050fe01e91f60b994f5630b477ba1,65,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,-198060,-180120,1148365114981953,9999999999195615815,10652414785
21449645,2024-12-21 08:19:11,0xda78052d5f9d04804d0447966c177291baa93785a739a93b707536bae3a3af79,118,0x7b1e5d984a43ee732de195628d20d05cfabc3cc7,73800,85080,154044473516457633315,1348488292671696886,540476868299830423166
21449645,2024-12-21 08:19:11,0x7e13497d3c44d989843e0f16d8153cca7114e89208d8bc1f27f17dead496f35d,242,0x99f60479da6a49d55eba34893958cdaacc710ee9,-200,200,44139171367657102999931014144,257264880770595398870774430,621828375311324529931472178
21449648,2024-12-21 08:19:47,0x2c6f53cd5658f6e3f0a843fac95aa8d9a93fdfd0aea7403c38eff06a83ca575b,325,0x842293fa6ee0642bf61ebf8310e7e546039ba7f4,122600,122800,15665386174090838016,42065637241788,63265883552142174759
21449654,2024-12-21 08:20:59,0xac7ff7bb41eeaeee27f58efb43d9dc4cdf1d877ecc004c45fda8905341a89a97,17,0xe0554a476a092703abdb3ef35c80e0d76d32939f,193610,193613,595683275063847503,1861795056,952780686755969280
21449654,2024-12-21 08:20:59,0x86af8e451de3c01d42abfa5e6665b9614e2a1a567fa701d0a1c54ab6390858c3,95,0xaf81e930620eb55a9a6927c4b2afcb4d61040c32,142620,145440,10647704442414158,1050000000000,110960622354963244
21449654,2024-12-21 08:20:59,0x5644565ab4952a60dbb54e984ac95523f4165012602f74105278c739e02dd88c,480,0x8bb9cd887dd51c5aa8d7da9e244c94bec035e47c,-887270,887270,100045866361095,99990072854429630059,100101691
21449656,2024-12-21 08:21:23,0xe60f5f8f69ca5feaa6cbb3ae04e08f507c4c67a45c37e70f286ffc482ff72221,274,0x271aa3ceea42781b41f075dcacd9a9b3a2ef27f8,-265400,-263800,513994131750290551,22886056033192595776416,0
21449659,2024-12-21 08:21:59,0xef24ec4bec84142b3bdf15d0175b47ef3199b6b38ab1963c70af25f3d5365488,5,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-124200,-124140,1244705153243033836191744,1061903797906938049781805,3207936506994894165
21449659,2024-12-21 08:21:59,0xef24ec4bec84142b3bdf15d0175b47ef3199b6b38ab1963c70af25f3d5365488,11,0x755f01736f93c91585b840c2179c560b754d69f3,-112000,-111600,14709020125045217820672,39172982481685892836196,546761982117020332
21449665,2024-12-21 08:23:23,0x9cc321d5bd967c10050a18de8248e32469d2cc2c78883e7e50166393e8350913,138,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,-24600,-23280,55824136673597422798,1812142458799423882,938350652416351123
21449666,2024-12-21 08:23:35,0xc6bfbcdba66d03d16ad63f798d4783ef941da26e37448a8bd9351b003e8eb06d,29,0xc3db44adc1fcdfd5671f555236eae49f4a8eea18,-82320,-78660,9163755130632213945,30719511203933745167,18956505713403524
21449666,2024-12-21 08:23:35,0xc41e902ba48a5d4a4ed0c73340deb8c4e5a067defc5bf0670b02ba55c6aa795f,218,0x075f4849d3c2088e5599cecf6ee0fdf8addfd124,108000,113400,291521059507803693933,0,19999999999999999999952
21449667,2024-12-21 08:23:47,0xc4947bf81f21b38d1d90dca353beb1eea854a308020351cf62183453fa29f976,173,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,76600,81000,261073482188302025312,487708440562070114,1507931270872003788793
21449669,2024-12-21 08:24:11,0x73ce43b156b72202cdcba0fc222cd2a4345b530d4ba9044c9dc32e18aff45926,158,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,-84240,-70380,13808133496431297447,146961847392841953796,106444922770881029
21449676,2024-12-21 08:25:35,0x8449830119c6f3485382fb2e6dec90b96e2a410781ac7c48a8834f81818860ed,5,0x36095c32623186aa74257fc6729e2aa80ee17cee,-81000,-80600,3205004165849188139008,3402180589864796274125,72832751650052806
21449678,2024-12-21 08:25:59,0x2c714cd17442e037d1660f9c18fd9493ea3eb8af77cd3bf0d481946d6e7c586b,5,0x854b575807f39c31c228270636ac40505fc02684,127400,127600,79925141925839104901120,930079628095054894,147707773637805705559202
21449682,2024-12-21 08:26:47,0x5ff48e8200bf4ab812b35996a2ca5f759f9fb8f5e3f2bf5e03a87ae9f75e7629,494,0x7f63306a62c345365881e0fff85cb2c8baaa13d5,-887200,887200,4017933100186242064122,365409074548017046714774959,44180036901220283
21449685,2024-12-21 08:27:23,0x01d9b828a69f6b42a28b6526acb93501523a79afaf0c74878ef94ffe475ff15a,653,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-52500,-46980,389345497148312246,583970654548278605,4308828389761248
21449693,2024-12-21 08:29:11,0x82b85ceaf805e49a0ef2cb062264610f4fdb678f93c4ab3beebfee45fddbf65e,190,0xe931b03260b2854e77e8da8378a1bc017b13cb97,-94000,-80200,18203745005717860299,676968928461969920933,31564836784269818
21449697,2024-12-21 08:29:59,0x2f22d4fa3a1c47367ec2a1e1cef18512ece1062b47724d63e490be061a19ebcf,5,0x854b575807f39c31c228270636ac40505fc02684,125400,126400,5447365521032955822080,36992475509561561,136177833641730888397803
21449701,2024-12-21 08:30:47,0x3597f6fd4627f316b5ba0ce6c5d887375f608922e3534f02d3e281d4251cae28,568,0x72e0de1cc2c952326738dac05bacb9e9c25422e3,-887200,887200,358940824887931488905580,433659999999999999999,297095687338534085581614780
21449708,2024-12-21 08:32:11,0x1f9e30fb12d2a96ee7665a889942c7f5c55f1b86ceff17ce0770b43e26c072ac,5,0x9f2ebe69a86c079f3d4c3b94a11932b676b72f74,-67200,-67000,9917137485702365184000,2543770937083196047296,358166008288233794
21449718,2024-12-21 08:34:11,0x01814a51861e849ce262b6fb7220ddbdd4c5bd4b0ad01f7bd1b73afb9ab32f7c,8,0x49727bbe3ba46aeb1058749ed2741a42fd1ccda8,-118400,-118200,91266945174561496303140864,399990077502867047230900,2460655917963819476408
21449722,2024-12-21 08:34:59,0x76b9e43cba745bc67964aca60086037590b93b8e3a7ff224eca5644eec69239d,40,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78200,79200,6190824718517796006996,3210829403223292093,7236446630787036774066
21449722,2024-12-21 08:34:59,0x2edf37cd950536305aa5e3e80e400aa54763733d243fe3cb7578f2c44b61b780,114,0x95a45a87dd4d3a1803039072f37e075f37b23d75,-74000,-69200,251682828698814748705,1012964563574494091329,799499025324920179
21449722,2024-12-21 08:34:59,0x2d25b1e0c90ddf73c32e7c8afd85b738db5e9e1b5c3a225bdf440136f603be0d,541,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,76800,79600,157309846784541571315,141118051218235358,714063555125698145731
21449723,2024-12-21 08:35:11,0x7d270ad93d5cac54f404a4fd4f753acb7c81d700d6b72afe754f5ed662755f0b,5,0x9f2ebe69a86c079f3d4c3b94a11932b676b72f74,-67200,-67000,7056694147236908230508544,2478852811232072273241,2460695576629627891185
21449733,2024-12-21 08:37:23,0xca381cb00bcac9bc1a141d9cfcb84529b263ad7c6ad474a95cc8acdc25d9d878,100,0xdd949d1fe117744a38319c7b7dcc045d630bcc8d,93200,93400,11879586089878639607808,598550294767956078,5833964412851181428312
21449736,2024-12-21 08:37:59,0x710dd22c1f0e93326f11213e21c7463f967ebd42cc5bc4f4b48fd17eabd5e422,281,0xbf0cff7a31e159b73587724994b47943db771a4b,3000,3400,5512457909878496604099788,25000000000000000000000,94437941186495085966115
21449746,2024-12-21 08:39:59,0x8e36c94c1fb246a33287799b3c0ac0b92fff07b5461696ece1c4b841395ffc28,5,0x29567ae23d65225870c5bd738a6debe7ac5a1d66,-2800,-2400,73682902021711069184,1217525369099792568,350060315373652999
21449763,2024-12-21 08:43:23,0xb71a47fee09807a72744509f55706fea2235b9f4ee53399549396b4eb290ce83,316,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78000,79200,9397379353934274910415,5727063260097353035,13435358887021756250776
21449768,2024-12-21 08:44:23,0x56bc8c175f2c61a5417f2016984952257d9a8d72592f35e0e2084e118c46587a,2,0x11b815efb8f581194ae79006d24e0d814b7697f6,-194770,-194760,292193737139636331076,593149485945008142075,6554688441342
21449768,2024-12-21 08:44:23,0x3020ab73c907c4a685908a0065c8bb219ab3f65959eb89c7cf78db328686a7b3,230,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,78600,78800,179040504663921255822208,35000000000000000000,0
21449781,2024-12-21 08:46:59,0x612341ba368871911f5abe458df941ca719edd5956261ac9a9c5539bf727e566,80,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,75400,83000,249792032893207147797,969905373487385864,1877761579942717277227
21449793,2024-12-21 08:49:23,0x41c91d1ceef9f89115639c88f58360a7831070bb627cfc6cb0c92d3765acd5bd,3,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,-51000,-48240,247547722134101425384,208473750744628318374,1302625957190543938
21449802,2024-12-21 08:51:11,0x4ad92d78f0c22ccf87b4cdc6b9559e2b59597b5fc2f6d1ed2bef0acee8d21bda,2,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194750,194760,378152895574223518331,8941402560224,637010155725408100458
21449806,2024-12-21 08:51:59,0x786a9448f85d35bc261b021a326798fd2a42ec7e1b022faed333f314d05f202e,220,0x60594a405d53811d3bc4766596efd80fd545a270,-81470,-81460,6813267076854020118815802,200080730000000000000000,0
21449808,2024-12-21 08:52:23,0xa85060ecc6e09ae75067ac42ef3f88d4cc7d8084412f4ae0bb39f385caec0935,5,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,194750,194760,11597555024561588375,99942592016,69529403693327201685
21449812,2024-12-21 08:53:11,0xcf2cfc98974b82e315271b8cd7d7b699427a7fc017263550d54d7f348cbb0720,20,0xf0230b6f9604e3edc13e125806e4c5446c34dfdf,-93800,-93600,26681374807553949657202688,9362387981544486947440,2463078208490907193890
21449819,2024-12-21 08:54:35,0x01414f738e11e5efcc5715bef8e4214c906692c3583245a931c7eedd2a3b8d8f,193,0x1531f46fc6f187447146e4f5a35e1aa31323e340,-887200,887200,174634706551330,82522887893763411,369561481798
21449826,2024-12-21 08:56:11,0x129dc87c982d66be83246ef44adaa268c1a4ff2045d8fbbb8033036663bb226b,646,0xf051280a3516a3e4c16d98e57f2e4459f3496fd1,-262688,887272,1981483975259695968441,1002080974481112823798948344,0
21449840,2024-12-21 08:58:59,0x7fe15052446727191c4ab9a1f8d54037b55e248c38420691efd6f94ee58e7d67,66,0x4049d923034964d2479719142ffc5926514b2c53,-200,1000,107649898337873620767137,2947211714487974477631,3424092878205496602063
21449856,2024-12-21 09:02:11,0x472fe27c78030e28f08e5523df481e690916f772f7e2c2d2b7ac845d716460cb,67,0x14154c15fc0fd3f91de557a1b6fdd2059972cd0b,72600,82800,13341935246693349592,48878203836338009,177999999999999998625
21449860,2024-12-21 09:02:59,0xd56d19f883fd7dd9e28d77b70b212601e8c41c82b5d82a51c22e025b8014dce5,8,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-123720,-123660,921813587326776792580096,1033788212305718542135984,1303875901235771247
21449862,2024-12-21 09:03:23,0x9860e442658e273965ca84cc1197097ecf1b78a2388cd8fdbde6d97ef2f0845c,5,0x3ebec0a1b4055c8d1180fce64db2a8c068170880,-123600,-123540,774458786931842645753856,947819524492095555543760,739257307117693724
21449893,2024-12-21 09:09:35,0x2384177504f9b8d07221c8aa0e77b9f9a3ad258a658f00d4ff3a9e538af97ebb,12,0x99950bae3d0b79b8bee86a8a208ae1b087b9dcb0,180970,180980,7053828646548537344,337975805550,5547272426778458961
21449896,2024-12-21 09:10:11,0x307dc9061a51eb4b768c71045853f5ce41bfd32f84215517f6285c2d92345234,368,0xfcfdfc98062d13a11cec48c44e4613eb26a34293,73600,95800,65199927820413101542,498678463539765482,1499999999999999999258
21449900,2024-12-21 09:10:59,0x83136093e09c14c980ac79bd0c89858ddf59be0bdc96c5689089bd788b8435ca,5,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,-194505,-194504,3307063856597309587456,2510417582564273038173,912117440823
